StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q56,gender,minority,education,age,province,district,income,income_source,religion,Q10_10_TEXT,ideology,treatment_c_100km_full,treatment_c_5km_full,treatment_sec_econ_100km_full,treatment_sec_econ_5km_full,treatment_econ_100km_full,treatment_econ_5km_full,treatment_sec_100km_full,treatment_sec_5km_full,dem_gov,coop_peace_security,coop_econ,trustworthy_gov,Q17,relations_russia,relations_neighbors,american_gov,american_people,american_inf_amount,american_inf_qual,chinese_gov,chinese_people,chinese_inf_amount,chinese_inf_qual,german_gov,german_people,german_inf_amount,german_inf_qual,american_troops,troops_econ_nat,troops_econ_loc,troops_pub_saf,troops_sec_threats,troops_dem,troops_rights,contact_pers,contact_pers_type,contact_pers_type_text,contact_nonpers,contact_nonpers_type,contact_nonpers_type_text,benefit_pers,benefit_pers_rely,benefit_nonpers,benefit_nonpers_rely,troops_feel_safer,troops_host_benefit,troops_host_benefit_text,troops_host_drawback,troops_host_drawback_text,troops_remain_duration,troops_poland_gov,troops_protest,troops_protest_hypothetical,opp,Q_Language,Q_TotalDuration,rnid,study,PID,psid,K2,med,RISN,rid,Q_BallotBoxStuffing,Q_RelevantIDDuplicateScore,Q_RelevantIDDuplicate,Q_RecaptchaScore,Q_RelevantIDFraudScore,SVID,transaction_id,V,orderNumber,gc,term,tg,LS,PS,treatment_group,troops_100km,troops_5km,troops_100km_full,troops_5km_full,ideology_z
44987.688935185186,44987.695185185185,IP Address,100.0,539.0,True,44987.69519484953,R_3fJfDwFXXgU8YIY,anonymous,PL,I consent,Female,Decline to answer,Primary Education,18 to 24 years,Podlaskie,Białystok,0 – 43 339,Other sources,Catholicism,NA,5.0,NA,NA,Don’t know/decline to answer,Don’t know/decline to answer,NA,NA,NA,NA,Don’t know/decline to answer,Somewhat important,Somewhat important,Neither agree nor disagree,Neither agree nor disagree,Don't know/decline to answer,Neutral,Don’t know/decline to answer,Don’t know/decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Neutral / No change,No,NA,NA,No,NA,NA,Don’t know/Decline to answer,NA,Don’t know/Decline to answer,NA,Don’t know/Decline to answer,Don’t know / Decline to answer,NA,Don’t know / Decline to answer,NA,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Qual4159-0110-PolandStudy,PL,539,NA,NA,NA,20486d5b-3a9b-c0c0-9a72-ed1dffac546e,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,17qMy9n8Wnd1QQRUEXV8cN,NA,NA,1,NA,NA,{Invalid Expression},497,Security and Economic,DKDA,DKDA,DKDA,DKDA,-0.13926170230143145
44987.68965277778,44987.69519675926,IP Address,100.0,479.0,True,44987.69521288195,R_3CK6CZ408VB0wBq,anonymous,PL,I consent,Female,No,Higher Education (Master’s degree or higher),35 to 44 years,Mazowieckie,Warszawa,93 938 +,Full-time or contract work in the private sector,Decline to answer,NA,4.0,NA,NA,NA,NA,NA,NA,Somewhat support,Neither support nor oppose,Very important,Very important,Very important,Strongly disagree,Strongly Agree,Somewhat hostile,Very peaceful,Somewhat favorable,Somewhat favorable,A lot,Positive,Neutral,Somewhat unfavorable,A lot,Negative,Neutral,Neutral,A lot,Neither Positive nor Negative,Somewhat favorable,Somewhat positive,Somewhat positive,Somewhat positive,Somewhat helpful,Neutral,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,No,Greater security from foreign threats,NA,Don’t know / Decline to answer,NA,As long as needed,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,479,NA,NA,NA,41fa5c41-4c4f-b0f7-f079-39564ff5830e,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,71VJiCxid2IWeo5ELoy73h,NA,NA,1,NA,NA,{Invalid Expression},497,Security,Support,Neutral,Somewhat support,Neutral,-0.35440623759096346
44987.68997685185,44987.69611111111,IP Address,100.0,530.0,True,44987.696124699076,R_0VVfq6z86A2MyCB,anonymous,PL,I consent,Male,No,Secondary Education,55 to 64 years,Małopolskie,Wieliczka,0 – 43 339,Pension or retirement,Catholicism,NA,7.0,NA,NA,NA,NA,NA,NA,Strongly support,Strongly support,Very important,Very important,Very important,Somewhat agree,Somewhat disagree,Somewhat hostile,Very peaceful,Somewhat favorable,Very favorable,None,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Neutral,Some,Negative,Very favorable,Neutral,Neutral,Don’t know/Decline to answer,Very helpful,Neutral,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,Don’t know / Decline to answer,NA,As long as needed,Don’t know/Decline to answer,Never,No,Qual4159-0110-PolandStudy,PL,530,NA,NA,NA,8557cfa3-f84e-6f02-546b-6e44932bb535,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,0VSMsMWlOeUEDY0hoTAH5k,NA,NA,1,NA,NA,{Invalid Expression},497,Security,Support,Support,Strongly support,Strongly support,0.29102736827763265
44987.69368055555,44987.69613425926,IP Address,100.0,212.0,True,44987.69614914352,R_xxXcLZKxSa7DmOl,anonymous,PL,I consent,Female,No,Higher Education (Master’s degree or higher),25 to 34 years,Mazowieckie,Warszawa,93 938 +,Full-time or contract work in the private sector,Catholicism,NA,10.0,NA,NA,NA,NA,Strongly support,Somewhat support,NA,NA,Very important,Very important,Somewhat important,Strongly Agree,Somewhat disagree,Very hostile,Very peaceful,Very favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Somewhat favorable,A little,Positive,Somewhat favorable,Somewhat favorable,Some,Neither Positive nor Negative,Very favorable,Somewhat positive,Somewhat positive,Somewhat positive,Very helpful,Neutral,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,No drawback,NA,As long as needed,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,212,NA,NA,NA,7ba8e6f6-2b9e-fc60-f0be-2f46900f7da2,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,4zRgvG4S7NRINgazUN5ayd,NA,NA,1,NA,NA,{Invalid Expression},497,Economic,Support,Support,Strongly support,Somewhat support,0.9364609741462288
44987.69269675926,44987.69615740741,IP Address,100.0,299.0,True,44987.69617336806,R_vHo4ZNEY8JPckZX,anonymous,PL,I consent,Male,No,Higher Education (Master’s degree or higher),18 to 24 years,Małopolskie,Kraków (City),93 938 +,Full-time or contract work in the private sector,Catholicism,NA,4.0,NA,NA,Neither support nor oppose,Somewhat oppose,NA,NA,NA,NA,Very important,Very important,Very important,Somewhat disagree,Somewhat agree,Somewhat peaceful,Somewhat peaceful,Very favorable,Somewhat favorable,Some,Positive,Very favorable,Neutral,Some,Neither Positive nor Negative,Neutral,Somewhat favorable,A little,Neither Positive nor Negative,Very favorable,Somewhat positive,Neutral,Somewhat positive,Very helpful,Somewhat unhelpful,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,No drawback,NA,As long as needed,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,299,NA,NA,NA,2761dbbd-79d6-0ad4-7e63-e589ff175468,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,3Iqx586OcEIAQ2onOLpy6q,NA,NA,1,NA,NA,{Invalid Expression},497,Security and Economic,Neutral,Oppose,Neutral,Somewhat oppose,-0.35440623759096346
44987.69275462963,44987.69693287037,IP Address,100.0,361.0,True,44987.696945752316,R_1j9BQ8ltdUSm1RH,anonymous,PL,I consent,Male,No,Secondary Education,25 to 34 years,Podkarpackie,Jasło,93 938 +,Self-employed (non-agricultural),Catholicism,NA,9.0,Neither support nor oppose,Strongly oppose,NA,NA,NA,NA,NA,NA,Neutral,Somewhat important,Very important,Somewhat agree,Strongly disagree,Somewhat hostile,Neutral,Very unfavorable,Somewhat unfavorable,A lot,Neither Positive nor Negative,Somewhat unfavorable,Somewhat favorable,A little,Neither Positive nor Negative,Somewhat unfavorable,Very unfavorable,A lot,Positive,Neutral,Somewhat positive,Neutral,Neutral,Somewhat helpful,Neutral,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,No,Changing the behavior and/or policies of the government of Poland,NA,Changing the behavior and/or policies of the government of Poland,NA,0-6 months,Somewhat positive,Never,Maybe,Qual4159-0110-PolandStudy,PL,361,NA,NA,NA,7423f3cb-c096-a328-7272-fc82b955a391,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,74WFeLJJDg4v247tyrrulA,NA,NA,1,NA,NA,{Invalid Expression},497,Control,Neutral,Oppose,Neutral,Strongly oppose,0.7213164388566967
44987.68784722222,44987.697175925925,IP Address,100.0,805.0,True,44987.6971859375,R_21zkpLYX54MCdHy,anonymous,PL,I consent,Male,No,Higher Education (Bachelor/Engineer),18 to 24 years,Podlaskie,Grajewo,57 188 –  74 062,Full-time or contract work in the private sector,Catholicism,NA,5.0,NA,NA,NA,NA,NA,NA,Strongly support,Neither support nor oppose,Very important,Somewhat important,Very important,Somewhat disagree,Somewhat agree,Somewhat hostile,Very peaceful,Somewhat favorable,Very favorable,Some,Positive,Neutral,Somewhat unfavorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat unfavorable,None,Neither Positive nor Negative,Somewhat favorable,Neutral,Neutral,Somewhat positive,Somewhat helpful,Neutral,Neutral / No change,Yes,"Had a brief everyday interaction with a U.S. service member, such as conversing on public transport, or shopping at the same market.",NA,Yes,"Did business with a U.S. service member, such as selling them something or buying something from them",NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,No support for Polish democracy,NA,As long as needed,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,805,NA,NA,NA,ca2793e7-a656-0526-5b3b-f6266d217fa1,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,0zY44hLCzPit0K4Oa0aDgc,NA,NA,1,NA,NA,{Invalid Expression},497,Security,Support,Neutral,Strongly support,Neutral,-0.13926170230143145
44987.692349537036,44987.69751157407,IP Address,100.0,445.0,True,44987.69752026621,R_11aoBHVEiKRuDNt,anonymous,PL,I consent,Male,No,Secondary Education,18 to 24 years,Mazowieckie,Warszawa,74 063 – 93 937,Self-employed (non-agricultural),Local religion,NA,6.0,NA,NA,NA,NA,NA,NA,Neither support nor oppose,Somewhat oppose,Neutral,Somewhat important,Very important,Somewhat disagree,Strongly Agree,Somewhat hostile,Somewhat peaceful,Neutral,Somewhat favorable,Some,Positive,Neutral,Somewhat favorable,Don’t know/Decline to answer,Don’t know/Decline to answer,Neutral,Neutral,Some,Neither Positive nor Negative,Very favorable,Very positive,Don’t know/Decline to answer,Somewhat positive,Neutral,Somewhat helpful,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,No drawback,NA,As long as needed,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,445,NA,NA,NA,3c236b18-c5ed-345e-98a7-c151aafab79f,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,2xp9F8G2H3IyYGMwQGFSDv,NA,NA,1,NA,NA,{Invalid Expression},497,Security,Neutral,Oppose,Neutral,Somewhat oppose,0.0758828329881006
44987.69364583334,44987.69775462963,IP Address,100.0,354.0,True,44987.697762118056,R_1q3Wi0wFZzlBcnH,anonymous,PL,I consent,Male,No,Higher Education (Master’s degree or higher),Age 65 or older,Wielkopolskie,Poznań (City),93 938 +,Full-time or contract work in the private sector,Agnostic/Atheist,NA,5.0,Strongly support,Strongly support,NA,NA,NA,NA,NA,NA,Very important,Very important,Very important,Strongly disagree,Strongly Agree,Very hostile,Very peaceful,Somewhat favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Somewhat favorable,None,Neither Positive nor Negative,Somewhat favorable,Somewhat favorable,A little,Neither Positive nor Negative,Very favorable,Somewhat positive,Somewhat positive,Neutral,Somewhat helpful,Neutral,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,No drawback,NA,As long as needed,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,354,NA,NA,NA,b5f967f6-1890-9178-ba2d-9cb19cc84dc6,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,5lqUUtRb2PC3RdDmE6domu,NA,NA,1,NA,NA,{Invalid Expression},497,Control,Support,Support,Strongly support,Strongly support,-0.13926170230143145
44987.692881944444,44987.69814814815,IP Address,100.0,455.0,True,44987.69815841435,R_3dE16MIBOQXfOxg,anonymous,PL,I consent,Female,No,Secondary Education,18 to 24 years,Małopolskie,Brzesko,0 – 43 339,Other sources,Catholicism,NA,5.0,NA,NA,NA,NA,Neither support nor oppose,Strongly oppose,NA,NA,Very important,Very important,Somewhat important,Strongly disagree,Neither agree nor disagree,Somewhat hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat favorable,A lot,Negative,Somewhat favorable,Neutral,Some,Neither Positive nor Negative,Neutral,Neutral,Somewhat negative,Somewhat positive,Somewhat helpful,Somewhat unhelpful,Neutral / No change,No,NA,NA,No,NA,NA,Yes,Not reliant at all,No,NA,No,No benefits,NA,Changing the behavior and/or policies of the government of Poland,NA,6-12 months,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,455,NA,NA,NA,0d9d56ca-1303-7e0b-8cc8-6d66ac94691c,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,5HxVUBXJo2Qpal4LwWpUhX,NA,NA,1,NA,NA,{Invalid Expression},497,Economic,Neutral,Oppose,Neutral,Strongly oppose,-0.13926170230143145
44987.6880787037,44987.69834490741,IP Address,100.0,886.0,True,44987.69834988426,R_1pEh3aKO2xjwDo6,anonymous,PL,I consent,Female,No,Secondary Education,45 to 54 years,Wielkopolskie,Września,57 188 –  74 062,Pension or retirement,Catholicism,NA,6.0,NA,NA,NA,NA,Somewhat support,Somewhat oppose,NA,NA,Very important,Very important,Very important,Strongly disagree,Somewhat agree,Very hostile,Very peaceful,Very favorable,Very favorable,Some,Very positive,Don’t know/Decline to answer,Neutral,A lot,Neither Positive nor Negative,Don’t know/Decline to answer,Very unfavorable,None,Very Negative,Very favorable,Somewhat positive,Very positive,Somewhat positive,Very helpful,Somewhat unhelpful,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,Don’t know / Decline to answer,NA,As long as needed,Neutral,Never,No,Qual4159-0110-PolandStudy,PL,886,NA,NA,NA,dc012c5a-6be0-eee8-4f3e-2037e4a6912d,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,2q9v2SFN8kNHNmliFr54sb,NA,NA,1,NA,NA,{Invalid Expression},497,Economic,Support,Oppose,Somewhat support,Somewhat oppose,0.0758828329881006
44987.69627314815,44987.69836805556,IP Address,100.0,181.0,True,44987.69838337963,R_1gUbY6Oj4oCq1yl,anonymous,PL,I consent,Male,Decline to answer,Higher Education (Bachelor/Engineer),18 to 24 years,Śląskie,Bytom,93 938 +,Full-time or contract work in the private sector,Decline to answer,NA,6.0,NA,NA,Somewhat support,Somewhat support,NA,NA,NA,NA,Somewhat important,Somewhat important,Somewhat important,Neither agree nor disagree,Neither agree nor disagree,Somewhat hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Somewhat positive,Somewhat positive,Somewhat positive,Somewhat helpful,Somewhat helpful,The presence of American military forces has somewhat improved the government’s respect for human rights,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Reduced crime,NA,Don’t know / Decline to answer,NA,6-12 months,Somewhat positive,Never,Don’t know/Decline to answer,Qual4159-0110-PolandStudy,PL,181,NA,NA,NA,2d5de64f-ec6c-3506-2ebc-69f412426afc,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,7Ac94wdY0YttbPLbTOPnUk,NA,NA,1,NA,NA,{Invalid Expression},497,Security and Economic,Support,Support,Somewhat support,Somewhat support,0.0758828329881006
44987.69446759259,44987.69840277778,IP Address,100.0,340.0,True,44987.69841899306,R_2U65hFhk1naUbZi,anonymous,PL,I consent,Male,No,Higher Education (Bachelor/Engineer),35 to 44 years,Warmińsko-Mazurskie,Nidzica,93 938 +,Full-time or contract work in the private sector,Catholicism,NA,7.0,NA,NA,Strongly support,Strongly support,NA,NA,NA,NA,Very important,Very important,Very important,Neither agree nor disagree,Somewhat agree,Very hostile,Somewhat peaceful,Very favorable,Very favorable,A lot,Very positive,Very favorable,Neutral,None,Neither Positive nor Negative,Neutral,Somewhat favorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat positive,Somewhat positive,Somewhat positive,Somewhat helpful,Somewhat helpful,Neutral / No change,No,NA,NA,No,NA,NA,Don’t know/Decline to answer,NA,No,NA,No,Greater security from foreign threats,NA,No drawback,NA,As long as needed,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,340,NA,NA,NA,37bf1d66-3b2a-dcbb-3cba-28881fa8749c,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,0ELiNH6BHNSq56a2cOkaCp,NA,NA,1,NA,NA,{Invalid Expression},497,Security and Economic,Support,Support,Strongly support,Strongly support,0.29102736827763265
44987.69193287037,44987.69892361111,IP Address,100.0,603.0,True,44987.69892924769,R_3haNA9jnpVPh0Sp,anonymous,PL,I consent,Female,No,Higher Education (Master’s degree or higher),45 to 54 years,Śląskie,Jastrzębie-Zdrój,93 938 +,Full-time or contract work in the private sector,Catholicism,NA,3.0,NA,NA,Somewhat support,Somewhat support,NA,NA,NA,NA,Very important,Very important,Very important,Strongly disagree,Somewhat agree,Somewhat hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Somewhat unfavorable,A little,Neither Positive nor Negative,Somewhat favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Somewhat positive,Neutral,Neutral,Somewhat helpful,Neutral,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,Don’t know/Decline to answer,Greater security from foreign threats,NA,Don’t know / Decline to answer,NA,1-3 years,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,603,NA,NA,NA,36681d1d-cea6-340f-5101-c63340b96d66,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,6sSnrHNvC7iU539PP0oWUG,NA,NA,1,NA,NA,{Invalid Expression},497,Security and Economic,Support,Support,Somewhat support,Somewhat support,-0.5695507728804955
44987.69398148148,44987.69894675926,IP Address,100.0,428.0,True,44987.698959814814,R_0emDgF27z1jH2XT,anonymous,PL,I consent,Male,Yes,Higher Education (Bachelor/Engineer),18 to 24 years,Mazowieckie,Wołomin,43 340 – 57 187,Full-time or contract work in the private sector,Catholicism,NA,5.0,Somewhat oppose,Strongly oppose,NA,NA,NA,NA,NA,NA,Somewhat important,Very important,Somewhat important,Somewhat disagree,Somewhat agree,Somewhat hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,Some,Very positive,Neutral,Neutral,Don’t know/Decline to answer,Don’t know/Decline to answer,Somewhat favorable,Somewhat favorable,A lot,Positive,Very favorable,Very positive,Neutral,Neutral,Somewhat helpful,Somewhat helpful,Neutral / No change,No,NA,NA,Don’t know/Decline to answer,NA,NA,No,NA,No,NA,Yes,Changing the behavior and/or policies of the government of Poland,NA,Increased crime,NA,As long as needed,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,428,NA,NA,NA,5bc57380-5346-0ba3-84f3-83dccbbfe346,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,0fQ9iaFtj0Y8BK4I2vo1Z8,NA,NA,1,NA,NA,{Invalid Expression},497,Control,Oppose,Oppose,Somewhat oppose,Strongly oppose,-0.13926170230143145
44987.69516203704,44987.69929398148,IP Address,100.0,357.0,True,44987.69931045139,R_3KZu6ePLIIZ9EWV,anonymous,PL,I consent,Female,Yes,Vocational School,25 to 34 years,Małopolskie,Kraków,57 188 –  74 062,Full-time or contract work in the private sector,Catholicism,NA,5.0,NA,NA,NA,NA,Neither support nor oppose,Somewhat oppose,NA,NA,Somewhat important,Neutral,Neutral,Strongly disagree,Neither agree nor disagree,Somewhat peaceful,Somewhat peaceful,Neutral,Somewhat favorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat favorable,None,Positive,Somewhat favorable,Neutral,A little,Neither Positive nor Negative,Somewhat unfavorable,Neutral,Neutral,Neutral,Neutral,Very unhelpful,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,No,No benefits,NA,Don’t know / Decline to answer,NA,As long as needed,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,357,NA,NA,NA,51e2ba26-c6fe-9867-5865-2fbfa9ea38a5,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,7lmxK8jPvwx7LyLYepbv1j,NA,NA,1,NA,NA,{Invalid Expression},497,Economic,Neutral,Oppose,Neutral,Somewhat oppose,-0.13926170230143145
